name,category,price,sales,rating
Product_5290,Electronics,2963.96,507,4.2
Product_5291,Fashion,15248.23,140,2.0
Product_5292,Electronics,10436.88,900,2.8
Product_5293,Electronics,7338.57,734,2.0
Product_5294,Home & Kitchen,3651.04,353,1.6
Product_5295,Beauty,13104.74,58,3.7
Product_5296,Books,14099.62,552,1.7
Product_5297,Sports,7802.27,217,1.8
Product_5298,Fashion,13147.7,446,3.7
Product_5299,Electronics,8855.84,123,3.5
Product_5300,Home & Kitchen,18447.86,262,4.6
Product_5301,Books,14118.53,982,1.6
Product_5302,Electronics,14993.62,273,4.0
Product_5303,Home & Kitchen,15615.6,364,2.8
Product_5304,Electronics,10698.6,974,2.3
Product_5305,Home & Kitchen,4460.44,291,4.4
Product_5306,Books,19543.5,799,4.8
Product_5307,Fashion,19128.74,235,4.3
Product_5308,Sports,9172.36,35,4.2
Product_5309,Beauty,8693.16,997,4.9
Product_5310,Fashion,5888.26,903,1.6
Product_5311,Electronics,13143.71,803,3.3
Product_5312,Sports,6881.4,897,2.9
Product_5313,Beauty,12516.83,263,3.4
Product_5314,Sports,9510.11,634,1.8
Product_5315,Home & Kitchen,12332.59,749,4.0
Product_5316,Home & Kitchen,3883.48,957,2.4
Product_5317,Electronics,8222.23,996,4.4
Product_5318,Books,9627.42,84,3.1
Product_5319,Fashion,17046.54,774,4.6
Product_5320,Books,8071.53,246,4.3
Product_5321,Fashion,8595.86,259,2.8
Product_5322,Books,17519.06,523,2.1
Product_5323,Fashion,6745.85,327,4.6
Product_5324,Fashion,12852.12,230,3.2
Product_5325,Fashion,10309.52,250,3.9
Product_5326,Electronics,13648.74,269,4.6
Product_5327,Beauty,1885.95,995,4.1
Product_5328,Home & Kitchen,3716.69,201,3.0
Product_5329,Beauty,13059.22,169,3.2
Product_5330,Electronics,19188.11,519,2.8
Product_5331,Fashion,14578.49,94,4.4
Product_5332,Books,11872.23,802,1.1
Product_5333,Books,18626.47,631,2.3
Product_5334,Books,3621.88,541,3.0
Product_5335,Beauty,4406.72,347,3.4
Product_5336,Fashion,13515.45,289,1.8
Product_5337,Fashion,14933.36,640,1.9
Product_5338,Beauty,7260.61,800,1.1
Product_5339,Home & Kitchen,4695.55,806,4.9
Product_5340,Beauty,1241.21,20,3.2
Product_5341,Beauty,13821.21,903,1.3
Product_5342,Fashion,3141.15,524,2.6
Product_5343,Home & Kitchen,5231.24,705,4.0
Product_5344,Beauty,7265.0,459,1.7
Product_5345,Sports,17341.31,958,4.7
Product_5346,Fashion,3180.34,151,1.3
Product_5347,Beauty,12710.55,469,1.9
Product_5348,Home & Kitchen,4163.79,225,2.0
Product_5349,Sports,7973.06,934,4.9
Product_5350,Fashion,10411.29,234,1.6
Product_5351,Beauty,13863.16,792,1.2
Product_5352,Home & Kitchen,14902.13,821,4.1
Product_5353,Fashion,18664.28,816,4.6
Product_5354,Home & Kitchen,3976.91,174,1.6
Product_5355,Books,7429.54,311,4.4
Product_5356,Electronics,15562.49,349,2.6
Product_5357,Fashion,12066.59,769,2.2
Product_5358,Sports,3207.31,817,1.1
Product_5359,Fashion,9467.3,529,1.2
Product_5360,Books,17132.11,837,1.5
Product_5361,Books,10830.26,903,4.4
Product_5362,Fashion,10248.77,997,1.6
Product_5363,Electronics,12715.92,657,1.6
Product_5364,Fashion,3024.75,363,1.8
Product_5365,Sports,6214.14,779,4.7
Product_5366,Fashion,9988.66,935,2.5
Product_5367,Sports,1835.32,648,4.7
Product_5368,Home & Kitchen,9072.41,93,3.9
Product_5369,Sports,966.87,199,3.2
Product_5370,Books,1462.37,687,2.5
Product_5371,Fashion,6079.6,595,2.4
Product_5372,Home & Kitchen,10086.95,442,4.5
Product_5373,Fashion,12414.09,668,3.5
Product_5374,Fashion,10728.66,227,3.2
Product_5375,Sports,8148.87,765,2.3
Product_5376,Books,1756.72,41,3.8
Product_5377,Fashion,3764.89,370,4.5
Product_5378,Electronics,4592.82,558,1.6
Product_5379,Electronics,15175.8,277,1.8
Product_5380,Electronics,4596.79,310,1.4
Product_5381,Books,4443.0,676,2.0
Product_5382,Sports,19728.72,505,2.5
Product_5383,Electronics,12758.61,617,3.8
Product_5384,Books,19110.92,14,2.2
Product_5385,Home & Kitchen,17223.98,281,4.1
Product_5386,Home & Kitchen,4602.52,464,1.9
Product_5387,Beauty,1204.66,289,4.9
Product_5388,Home & Kitchen,6867.26,181,2.5
Product_5389,Books,6109.94,778,1.4
Product_5390,Home & Kitchen,3040.49,620,4.4
Product_5391,Books,2243.76,698,3.5
Product_5392,Beauty,12032.7,597,4.3
Product_5393,Electronics,10232.47,447,2.7
Product_5394,Fashion,5965.58,580,3.4
Product_5395,Home & Kitchen,2161.53,776,4.9
Product_5396,Sports,2165.63,95,3.7
Product_5397,Home & Kitchen,12985.91,367,3.3
Product_5398,Books,10108.92,377,2.2
Product_5399,Books,14747.54,843,2.5
Product_5400,Sports,17436.13,60,3.2
Product_5401,Fashion,15143.65,851,2.2
Product_5402,Sports,2958.3,676,2.4
Product_5403,Fashion,16124.23,378,3.2
Product_5404,Fashion,4509.44,703,3.7
Product_5405,Books,15493.87,196,2.1
Product_5406,Books,10575.94,736,4.0
Product_5407,Books,13437.84,659,4.4
Product_5408,Electronics,15386.98,954,2.6
Product_5409,Electronics,7575.95,537,2.5
Product_5410,Books,14198.54,142,1.9
Product_5411,Books,3735.03,437,1.2
Product_5412,Electronics,11593.72,391,1.1
Product_5413,Beauty,4415.36,357,1.5
Product_5414,Beauty,1755.15,143,1.7
Product_5415,Fashion,4784.88,568,1.5
Product_5416,Electronics,14628.8,460,3.6
Product_5417,Sports,3642.22,694,3.9
Product_5418,Books,15065.17,2,4.1
Product_5419,Home & Kitchen,3635.16,599,3.0
Product_5420,Sports,6315.46,402,3.3
Product_5421,Home & Kitchen,19002.19,598,3.0
Product_5422,Sports,3583.91,848,4.6
Product_5423,Beauty,12699.52,287,1.2
Product_5424,Home & Kitchen,18029.68,459,2.5
Product_5425,Books,15634.34,852,2.8
Product_5426,Beauty,6295.98,585,2.5
Product_5427,Books,14152.59,873,4.5
Product_5428,Beauty,13624.24,314,1.8
Product_5429,Electronics,13072.97,487,2.5
Product_5430,Beauty,14290.25,755,3.3
Product_5431,Books,6375.4,418,4.3
Product_5432,Books,16698.19,314,1.4
Product_5433,Electronics,504.02,887,4.4
Product_5434,Electronics,12824.86,782,1.4
Product_5435,Electronics,18737.65,923,3.2
Product_5436,Fashion,17336.81,362,3.6
Product_5437,Books,6671.36,18,3.1
Product_5438,Books,7906.41,586,1.8
Product_5439,Fashion,14686.84,362,2.5
Product_5440,Books,14554.68,170,2.3
Product_5441,Beauty,13206.6,62,1.6
Product_5442,Electronics,5145.02,222,2.3
Product_5443,Books,1649.49,620,1.8
Product_5444,Sports,6518.68,26,1.7
Product_5445,Electronics,19060.88,491,2.7
Product_5446,Beauty,17264.12,579,4.0
Product_5447,Beauty,15148.3,468,4.9
Product_5448,Electronics,16429.99,162,1.0
Product_5449,Fashion,4822.29,782,1.9
Product_5450,Sports,11343.43,441,1.1
Product_5451,Books,11904.26,516,3.6
Product_5452,Fashion,2301.95,465,3.4
Product_5453,Sports,7300.29,619,1.1
Product_5454,Fashion,15899.79,434,1.7
Product_5455,Beauty,19416.01,693,3.2
Product_5456,Sports,4984.74,693,4.1
Product_5457,Fashion,17408.97,463,4.6
Product_5458,Electronics,12135.8,446,4.2
Product_5459,Beauty,15133.54,936,2.0
Product_5460,Home & Kitchen,12676.1,403,1.6
Product_5461,Books,9671.03,416,4.2
Product_5462,Home & Kitchen,1486.47,388,4.0
Product_5463,Fashion,13689.98,101,1.7
Product_5464,Fashion,14088.96,361,3.8
Product_5465,Books,15978.99,802,3.3
Product_5466,Sports,19436.27,978,2.4
Product_5467,Books,11410.13,210,3.9
Product_5468,Books,18128.11,872,3.5
Product_5469,Sports,18015.02,746,2.1
Product_5470,Fashion,16387.93,902,2.7
Product_5471,Sports,5533.36,786,2.8
Product_5472,Electronics,10688.73,818,4.6
Product_5473,Home & Kitchen,15284.68,655,2.4
Product_5474,Beauty,4856.3,153,3.1
Product_5475,Books,1127.35,538,3.3
Product_5476,Books,8982.19,898,2.7
Product_5477,Home & Kitchen,10744.48,312,2.7
Product_5478,Fashion,6676.05,853,1.1
Product_5479,Sports,13933.37,972,4.1
Product_5480,Sports,4743.29,246,4.7
Product_5481,Beauty,8631.8,396,1.2
Product_5482,Beauty,2355.85,82,4.7
Product_5483,Beauty,4460.59,132,2.0
Product_5484,Home & Kitchen,3596.21,476,1.5
Product_5485,Sports,16961.59,246,2.2
Product_5486,Fashion,9708.9,848,1.5
Product_5487,Books,5797.95,155,3.1
Product_5488,Books,18185.67,697,3.0
Product_5489,Beauty,4820.04,738,1.0
Product_5490,Books,15376.05,125,2.4
Product_5491,Home & Kitchen,17201.28,445,2.1
Product_5492,Books,12203.24,967,1.1
Product_5493,Books,2013.05,410,1.4
Product_5494,Electronics,8667.84,842,1.3
Product_5495,Beauty,4610.4,514,2.2
Product_5496,Fashion,12280.84,757,2.0
Product_5497,Home & Kitchen,2364.1,259,5.0
Product_5498,Home & Kitchen,5644.91,175,1.9
Product_5499,Beauty,17835.45,232,1.0
Product_5500,Electronics,10823.65,177,4.0
Product_5501,Books,12616.99,709,2.1
Product_5502,Electronics,16549.93,15,1.9
Product_5503,Home & Kitchen,17252.86,744,3.0
Product_5504,Electronics,19938.96,629,2.6
Product_5505,Beauty,1703.12,475,4.0
Product_5506,Electronics,18921.21,123,3.2
Product_5507,Beauty,18829.29,259,4.9
Product_5508,Books,18811.97,729,1.1
Product_5509,Books,4367.14,525,2.3
Product_5510,Beauty,1409.01,278,4.9
Product_5511,Fashion,4529.7,59,2.8
Product_5512,Home & Kitchen,13555.0,488,2.0
Product_5513,Electronics,8992.31,670,4.6
Product_5514,Books,19054.39,726,2.3
Product_5515,Books,9512.53,122,2.7
Product_5516,Fashion,15326.78,583,1.5
Product_5517,Beauty,5812.72,117,3.1
Product_5518,Electronics,16674.48,320,2.4
Product_5519,Fashion,19024.84,883,3.8
Product_5520,Fashion,19799.58,144,2.1
Product_5521,Beauty,14558.3,756,1.6
Product_5522,Books,2638.21,723,3.5
Product_5523,Home & Kitchen,18565.55,671,1.4
Product_5524,Fashion,5742.58,197,3.0
Product_5525,Sports,13260.49,608,2.9
Product_5526,Fashion,18548.47,600,4.7
Product_5527,Electronics,15794.63,439,2.9
Product_5528,Sports,4312.73,315,4.1
Product_5529,Home & Kitchen,17811.31,325,3.7
Product_5530,Beauty,4097.06,191,3.8
Product_5531,Beauty,9400.51,4,1.4
Product_5532,Books,1956.04,357,3.5
Product_5533,Fashion,7851.41,228,3.9
Product_5534,Beauty,19554.98,955,4.4
Product_5535,Home & Kitchen,16727.72,274,2.1
Product_5536,Beauty,13520.19,133,4.3
Product_5537,Sports,2415.65,84,4.8
Product_5538,Beauty,5641.45,38,2.7
Product_5539,Beauty,1055.48,365,4.4
Product_5540,Fashion,17649.71,329,4.6
Product_5541,Fashion,1082.62,194,3.2
Product_5542,Home & Kitchen,2521.61,368,3.0
Product_5543,Books,18181.66,205,2.1
Product_5544,Fashion,8728.38,446,4.9
Product_5545,Sports,14124.4,701,3.3
Product_5546,Sports,17352.49,111,3.2
Product_5547,Beauty,13140.23,276,2.1
Product_5548,Books,634.91,106,3.6
Product_5549,Books,12630.41,476,4.2
Product_5550,Sports,11202.77,829,1.6
Product_5551,Beauty,13006.14,362,3.7
Product_5552,Electronics,15649.47,950,1.2
Product_5553,Sports,6096.07,634,4.9
Product_5554,Sports,8088.14,642,3.5
Product_5555,Sports,10414.38,341,2.7
Product_5556,Home & Kitchen,11635.29,864,4.7
Product_5557,Beauty,1128.82,748,3.5
Product_5558,Fashion,12099.38,985,3.7
Product_5559,Books,8661.75,974,4.6
Product_5560,Electronics,6515.24,674,4.5
Product_5561,Books,10181.81,933,4.3
Product_5562,Home & Kitchen,8523.98,92,2.4
Product_5563,Books,13407.87,122,1.5
Product_5564,Beauty,10464.46,443,3.6
Product_5565,Fashion,18254.03,332,3.2
Product_5566,Sports,12110.14,489,4.4
Product_5567,Electronics,11024.98,721,2.5
Product_5568,Sports,5802.86,117,1.0
Product_5569,Beauty,8494.51,856,4.7
Product_5570,Beauty,7089.86,376,2.1
Product_5571,Beauty,8906.43,829,3.5
Product_5572,Sports,16969.76,798,2.6
Product_5573,Sports,1893.04,557,1.4
Product_5574,Fashion,8438.57,474,1.0
Product_5575,Beauty,6146.85,585,2.7
Product_5576,Electronics,4009.31,140,2.2
Product_5577,Sports,8885.55,977,1.2
Product_5578,Electronics,14864.07,231,1.9
Product_5579,Books,9414.96,277,2.6
Product_5580,Beauty,6031.66,872,2.3
Product_5581,Beauty,16264.23,914,2.9
Product_5582,Fashion,17155.95,552,2.7
Product_5583,Sports,14714.35,125,3.0
Product_5584,Electronics,5171.57,59,1.1
Product_5585,Books,8408.23,766,4.9
Product_5586,Home & Kitchen,2129.3,268,3.3
Product_5587,Fashion,17812.37,431,4.2
Product_5588,Electronics,14634.1,246,3.9
Product_5589,Home & Kitchen,2917.89,457,3.8
Product_5590,Beauty,9262.65,156,3.8
Product_5591,Fashion,11469.89,206,4.1
Product_5592,Fashion,8202.92,37,2.6
Product_5593,Sports,3834.17,267,1.7
Product_5594,Fashion,8995.65,610,4.0
Product_5595,Fashion,7196.57,604,4.1
Product_5596,Electronics,10803.02,210,4.0
Product_5597,Fashion,10404.15,759,3.1
Product_5598,Books,8064.94,623,4.5
Product_5599,Home & Kitchen,12798.67,668,3.0
Product_5600,Beauty,12662.84,438,4.7
Product_5601,Sports,16256.48,279,1.6
Product_5602,Electronics,16470.55,845,4.1
Product_5603,Electronics,9972.04,207,2.0
Product_5604,Books,4540.63,901,2.6
Product_5605,Electronics,13491.1,593,2.9
Product_5606,Electronics,11329.55,834,1.0
Product_5607,Books,8400.9,466,2.5
Product_5608,Home & Kitchen,13546.62,938,3.8
Product_5609,Beauty,19939.88,348,4.4
Product_5610,Books,8156.61,336,2.5
Product_5611,Home & Kitchen,6236.38,539,3.2
Product_5612,Fashion,8787.5,747,3.1
Product_5613,Beauty,11263.37,133,1.9
Product_5614,Sports,14902.6,226,3.2
Product_5615,Books,10197.77,613,4.6
Product_5616,Fashion,5482.51,480,4.6
Product_5617,Fashion,9230.64,852,2.1
Product_5618,Electronics,15233.48,430,3.8
Product_5619,Fashion,11672.92,520,2.1
Product_5620,Fashion,1606.86,575,2.2
Product_5621,Electronics,16425.91,624,2.3
Product_5622,Books,14184.04,336,2.2
Product_5623,Sports,7695.17,758,3.1
Product_5624,Beauty,1163.69,394,3.6
Product_5625,Home & Kitchen,3992.59,47,2.3
Product_5626,Books,767.91,835,3.4
Product_5627,Electronics,5026.6,966,4.9
Product_5628,Beauty,9632.95,358,2.1
Product_5629,Home & Kitchen,8370.46,758,3.6
Product_5630,Fashion,10166.29,411,3.2
Product_5631,Books,10987.95,144,3.3
Product_5632,Beauty,4793.37,167,3.0
Product_5633,Sports,606.01,439,3.2
Product_5634,Sports,17396.65,988,3.7
Product_5635,Beauty,2577.9,376,2.7
Product_5636,Sports,5897.75,563,2.6
Product_5637,Fashion,13327.58,14,2.0
Product_5638,Home & Kitchen,12807.79,686,1.8
Product_5639,Sports,17751.64,989,4.2
Product_5640,Electronics,7530.27,515,3.4
Product_5641,Electronics,4303.14,16,3.4
Product_5642,Beauty,16088.72,443,3.2
Product_5643,Home & Kitchen,18935.79,718,2.1
Product_5644,Sports,19034.6,351,1.3
Product_5645,Books,14946.01,552,1.8
Product_5646,Sports,8562.98,379,1.0
Product_5647,Sports,12763.89,381,2.8
Product_5648,Books,3135.39,710,2.0
Product_5649,Books,10866.41,474,3.8
Product_5650,Sports,15437.48,432,3.3
Product_5651,Beauty,1035.23,40,4.1
Product_5652,Sports,13108.36,945,4.0
Product_5653,Fashion,3133.61,484,2.8
Product_5654,Books,16124.7,13,2.7
Product_5655,Sports,19405.45,258,1.8
Product_5656,Beauty,4386.82,114,1.6
Product_5657,Books,6644.69,582,4.0
Product_5658,Books,11987.38,639,2.5
Product_5659,Books,19031.63,609,2.1
Product_5660,Beauty,15111.08,771,4.3
Product_5661,Electronics,10446.51,629,1.3
Product_5662,Sports,14287.24,469,2.3
Product_5663,Home & Kitchen,16682.29,615,3.0
Product_5664,Beauty,14929.32,868,2.6
Product_5665,Fashion,12522.33,829,1.5
Product_5666,Books,14845.91,305,2.0
Product_5667,Electronics,4506.25,445,1.1
Product_5668,Beauty,15651.4,169,2.8
Product_5669,Fashion,11480.21,21,2.2
Product_5670,Books,2001.04,749,2.3
Product_5671,Fashion,16236.49,623,2.6
Product_5672,Books,13467.06,106,2.6
Product_5673,Books,9714.67,619,2.3
Product_5674,Sports,18560.31,451,2.3
Product_5675,Electronics,9101.03,550,3.2
Product_5676,Fashion,14580.38,42,4.6
Product_5677,Fashion,3698.94,261,3.8
Product_5678,Electronics,15738.42,479,4.5
Product_5679,Books,9093.4,292,2.8
Product_5680,Electronics,2433.06,98,1.5
Product_5681,Sports,6667.7,973,2.8
Product_5682,Fashion,8350.27,822,1.1
Product_5683,Beauty,15149.09,313,3.1
Product_5684,Sports,13035.93,269,1.2
Product_5685,Beauty,7768.61,257,1.1
Product_5686,Beauty,17403.16,368,4.2
Product_5687,Sports,4587.82,529,3.1
Product_5688,Home & Kitchen,4235.19,999,3.0
Product_5689,Home & Kitchen,5735.44,746,2.6
Product_5690,Sports,15550.79,397,1.3
Product_5691,Sports,2230.0,968,3.9
Product_5692,Home & Kitchen,3872.88,932,1.6
Product_5693,Beauty,3646.99,450,2.3
Product_5694,Sports,19212.25,334,3.7
Product_5695,Books,11163.76,358,2.4
Product_5696,Sports,14369.39,186,3.7
Product_5697,Sports,9020.97,553,4.5
Product_5698,Sports,7946.71,414,3.1
Product_5699,Fashion,13988.1,32,4.3
Product_5700,Books,17915.74,303,1.1
Product_5701,Sports,4616.04,244,3.1
Product_5702,Home & Kitchen,12750.57,524,1.0
Product_5703,Electronics,14016.87,469,4.7
Product_5704,Sports,9260.13,287,3.1
Product_5705,Fashion,2562.91,154,1.3
Product_5706,Beauty,13897.37,58,1.6
Product_5707,Electronics,11236.38,873,4.7
Product_5708,Beauty,8032.38,320,2.2
Product_5709,Books,13316.48,227,2.9
Product_5710,Sports,15926.2,934,3.2
Product_5711,Beauty,4968.24,983,4.8
Product_5712,Home & Kitchen,19324.17,453,3.2
Product_5713,Electronics,14183.0,967,3.8
Product_5714,Fashion,13399.15,788,2.6
Product_5715,Books,9214.38,942,4.1
Product_5716,Home & Kitchen,5584.43,8,1.1
Product_5717,Home & Kitchen,3315.18,282,2.3
Product_5718,Sports,19717.07,151,4.3
Product_5719,Home & Kitchen,1992.87,915,3.0
Product_5720,Electronics,1597.07,360,1.6
Product_5721,Beauty,9617.52,604,1.8
Product_5722,Sports,6515.0,348,3.4
Product_5723,Home & Kitchen,9796.79,67,3.0
Product_5724,Books,9045.09,961,4.3
Product_5725,Sports,5790.11,954,2.5
Product_5726,Electronics,18475.28,776,1.9
Product_5727,Beauty,11811.9,725,4.6
Product_5728,Beauty,6173.99,521,3.9
Product_5729,Beauty,14942.47,534,3.1
Product_5730,Home & Kitchen,10406.55,786,2.7
Product_5731,Sports,7185.46,124,4.6
Product_5732,Electronics,7229.59,562,3.1
Product_5733,Beauty,11489.19,945,3.2
Product_5734,Electronics,3786.39,317,4.7
Product_5735,Electronics,15576.4,644,3.0
Product_5736,Fashion,4574.07,239,1.6
Product_5737,Sports,11157.46,671,2.8
Product_5738,Beauty,9483.24,253,2.1
Product_5739,Home & Kitchen,16812.67,885,2.7
Product_5740,Home & Kitchen,15394.53,555,4.3
Product_5741,Sports,14426.63,546,2.1
Product_5742,Sports,3106.61,524,4.3
Product_5743,Sports,14082.24,615,3.3
Product_5744,Fashion,16030.66,178,2.0
Product_5745,Home & Kitchen,5253.19,201,3.9
Product_5746,Electronics,11371.25,272,3.9
Product_5747,Home & Kitchen,18776.97,196,4.5
Product_5748,Beauty,6691.11,771,2.0
Product_5749,Home & Kitchen,14974.52,702,3.6
Product_5750,Sports,10602.03,254,1.3
Product_5751,Books,1705.4,423,1.9
Product_5752,Sports,4070.05,876,2.5
Product_5753,Fashion,8837.15,785,3.4
Product_5754,Sports,19409.12,864,1.8
Product_5755,Beauty,10503.19,661,3.0
Product_5756,Fashion,5311.75,970,3.0
Product_5757,Home & Kitchen,4350.27,163,4.2
Product_5758,Electronics,4018.05,76,2.8
Product_5759,Electronics,3458.38,747,1.9
Product_5760,Sports,19625.78,124,3.8
Product_5761,Beauty,9198.35,641,4.4
Product_5762,Fashion,5517.51,592,1.9
Product_5763,Electronics,10294.36,795,1.3
Product_5764,Home & Kitchen,5600.78,106,1.3
Product_5765,Beauty,12597.38,302,1.8
Product_5766,Electronics,19307.74,94,2.6
Product_5767,Books,11954.05,118,2.6
Product_5768,Electronics,5110.71,746,2.8
Product_5769,Beauty,5046.97,625,1.9
Product_5770,Home & Kitchen,16557.95,591,1.9
Product_5771,Fashion,17907.98,374,3.1
Product_5772,Electronics,8460.69,421,3.6
Product_5773,Sports,3811.0,757,2.7
Product_5774,Sports,9861.33,844,1.8
Product_5775,Electronics,15672.48,251,1.1
Product_5776,Beauty,8074.51,396,4.0
Product_5777,Books,1709.83,547,4.9
Product_5778,Sports,14551.5,193,2.9
Product_5779,Home & Kitchen,18941.95,823,3.9
Product_5780,Electronics,19928.29,574,4.6
Product_5781,Beauty,15743.3,479,2.0
Product_5782,Electronics,2084.92,710,2.5
Product_5783,Home & Kitchen,19526.89,165,4.9
Product_5784,Beauty,4196.97,748,4.6
Product_5785,Books,16677.82,76,3.9
Product_5786,Home & Kitchen,6581.4,936,1.9
Product_5787,Beauty,2716.23,97,3.3
Product_5788,Fashion,14195.58,988,3.7
Product_5789,Fashion,16637.0,974,3.7
Product_5790,Beauty,13880.8,711,2.7
Product_5791,Books,18400.74,209,4.3
Product_5792,Books,6518.62,56,2.3
Product_5793,Books,2677.4,14,2.2
Product_5794,Beauty,7063.16,310,1.8
Product_5795,Home & Kitchen,15154.07,304,1.2
Product_5796,Fashion,6927.89,567,3.5
Product_5797,Fashion,19982.65,138,4.2
Product_5798,Sports,3857.92,336,3.0
Product_5799,Beauty,6680.24,434,3.9
Product_5800,Sports,10075.3,457,3.1
Product_5801,Home & Kitchen,9657.9,998,2.3
Product_5802,Electronics,3199.79,671,3.0
Product_5803,Books,18070.92,956,3.2
Product_5804,Sports,6882.81,457,4.8
Product_5805,Sports,12368.31,330,2.8
Product_5806,Sports,5197.45,21,1.9
Product_5807,Electronics,15436.56,420,3.7
Product_5808,Home & Kitchen,4695.42,695,4.5
Product_5809,Fashion,8753.93,587,4.8
Product_5810,Sports,11147.53,580,4.6
Product_5811,Electronics,18258.08,951,3.9
Product_5812,Sports,12711.48,305,4.4
Product_5813,Beauty,4717.49,559,3.7
Product_5814,Books,10654.89,175,1.6
Product_5815,Fashion,9928.51,733,4.6
Product_5816,Electronics,7731.38,423,3.6
Product_5817,Sports,12052.11,786,2.6
Product_5818,Sports,19890.92,459,1.7
Product_5819,Sports,15823.87,864,2.3
Product_5820,Electronics,8432.53,337,2.5
Product_5821,Fashion,8555.8,83,2.4
Product_5822,Fashion,14653.23,561,3.1
Product_5823,Fashion,10446.19,66,3.4
Product_5824,Fashion,1973.24,264,4.2
Product_5825,Books,8835.01,554,4.1
Product_5826,Books,1859.33,39,2.1
Product_5827,Beauty,5006.01,61,2.4
Product_5828,Fashion,12782.61,606,1.4
Product_5829,Books,15666.44,254,4.0
Product_5830,Home & Kitchen,9839.16,459,4.6
Product_5831,Sports,4424.3,282,3.2
Product_5832,Electronics,12096.62,704,3.9
Product_5833,Home & Kitchen,17386.5,580,4.2
Product_5834,Fashion,6939.45,319,2.5
Product_5835,Beauty,6306.82,681,3.9
Product_5836,Fashion,16039.69,586,4.9
Product_5837,Beauty,8716.57,711,4.4
Product_5838,Electronics,9678.54,98,4.5
Product_5839,Electronics,9530.81,178,2.4
Product_5840,Books,13546.01,893,1.7
Product_5841,Electronics,9599.8,399,1.2
Product_5842,Beauty,933.34,161,4.3
Product_5843,Beauty,16135.84,668,1.8
Product_5844,Beauty,14457.18,491,1.2
Product_5845,Fashion,13624.91,794,1.2
Product_5846,Electronics,2292.12,387,4.2
Product_5847,Sports,15822.6,525,4.9
Product_5848,Home & Kitchen,10484.36,667,1.9
Product_5849,Home & Kitchen,19725.92,127,3.7
Product_5850,Books,13950.71,3,2.1
Product_5851,Books,14143.43,985,3.4
Product_5852,Beauty,5327.58,16,4.0
Product_5853,Sports,13391.94,519,2.8
Product_5854,Electronics,836.39,320,3.6
Product_5855,Beauty,11203.16,218,1.2
Product_5856,Home & Kitchen,9835.94,206,3.4
Product_5857,Sports,9837.65,763,3.3
Product_5858,Home & Kitchen,13943.11,670,1.2
Product_5859,Books,14621.63,267,4.3
Product_5860,Fashion,7390.85,620,1.7
Product_5861,Home & Kitchen,1901.75,559,4.4
Product_5862,Sports,3325.98,282,3.0
Product_5863,Beauty,7625.89,570,1.3
Product_5864,Books,3019.36,703,4.5
Product_5865,Books,14853.45,27,2.2
Product_5866,Sports,14373.04,489,1.7
Product_5867,Home & Kitchen,4903.02,329,3.6
Product_5868,Sports,6662.27,961,4.5
Product_5869,Fashion,2710.23,450,3.7
Product_5870,Fashion,617.38,66,1.1
Product_5871,Books,17007.49,517,2.3
Product_5872,Electronics,7430.05,126,1.5
Product_5873,Electronics,2972.11,819,2.2
Product_5874,Books,2562.16,757,4.8
Product_5875,Beauty,3947.48,521,3.2
Product_5876,Electronics,5061.85,459,3.3
Product_5877,Fashion,2213.93,684,2.8
Product_5878,Books,12496.42,133,1.8
Product_5879,Electronics,11787.12,271,2.2
Product_5880,Home & Kitchen,16126.67,805,1.6
Product_5881,Books,15706.89,63,3.0
Product_5882,Beauty,9986.65,861,2.9
Product_5883,Fashion,5430.9,643,4.8
Product_5884,Sports,12670.5,638,4.2
Product_5885,Sports,5322.32,85,4.8
Product_5886,Electronics,635.67,939,1.4
Product_5887,Books,15057.91,703,1.1
Product_5888,Books,18825.78,429,1.9
Product_5889,Home & Kitchen,8469.32,420,1.7
Product_5890,Beauty,12377.6,45,4.5
Product_5891,Electronics,4212.97,755,1.8
Product_5892,Books,17606.71,936,2.1
Product_5893,Sports,12965.73,238,2.2
Product_5894,Fashion,9081.57,224,2.0
Product_5895,Home & Kitchen,11539.08,80,3.3
Product_5896,Fashion,16261.76,393,1.0
Product_5897,Sports,18934.53,671,2.8
Product_5898,Beauty,3340.48,196,3.7
Product_5899,Fashion,2119.19,301,2.8
Product_5900,Home & Kitchen,16339.36,377,4.4
Product_5901,Electronics,9914.71,424,3.3
Product_5902,Books,6701.23,470,3.3
Product_5903,Electronics,703.31,983,3.1
Product_5904,Fashion,9022.89,74,4.1
Product_5905,Sports,17168.45,472,3.6
Product_5906,Beauty,19895.44,317,4.7
Product_5907,Home & Kitchen,3897.05,702,4.0
Product_5908,Electronics,16815.48,59,5.0
Product_5909,Home & Kitchen,4266.51,490,2.3
Product_5910,Books,17158.44,968,1.0
Product_5911,Books,1499.98,694,4.5
Product_5912,Sports,15288.35,541,1.8
Product_5913,Electronics,11191.37,629,4.0
Product_5914,Home & Kitchen,14183.21,434,2.9
Product_5915,Sports,4455.84,775,4.4
Product_5916,Sports,650.25,373,4.6
Product_5917,Sports,14202.43,508,2.6
Product_5918,Sports,8944.88,119,3.5
Product_5919,Beauty,16481.81,482,4.5
Product_5920,Books,12409.21,757,2.3
Product_5921,Books,8361.56,94,4.0
Product_5922,Home & Kitchen,19661.96,802,3.6
Product_5923,Home & Kitchen,9261.03,990,3.0
Product_5924,Home & Kitchen,19036.92,703,1.5
